class,method,path_depth,file_extension,host_length,accept_count,accept_language,has_cache_control,has_cookie,user_agent_length,has_content,content_type,query_param_count,max_param_length,has_numeric_param
0,1,3,43,14,7,0,1,1,71,1,0,1,48,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,2,22,14,7,0,1,1,71,1,1,0,0,0
0,0,4,1,14,7,0,1,1,71,1,1,0,0,0
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,4,3,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,2,69,1
0,1,3,43,14,7,0,1,1,71,1,0,2,69,1
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,50,14,7,0,1,1,71,1,1,0,0,0
0,0,4,2,14,7,0,1,1,71,1,1,0,0,0
0,0,4,34,14,7,0,1,1,71,1,1,0,0,0
0,0,4,6,14,7,0,1,1,71,1,1,0,0,0
0,0,1,6,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,4,45,14,7,0,1,1,71,1,1,0,0,0
0,0,4,8,14,7,0,1,1,71,1,1,0,0,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,4,40,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,34,0
0,1,3,43,14,7,0,1,1,71,1,0,5,34,0
0,0,3,43,14,7,0,1,1,71,1,1,5,13,0
0,1,3,43,14,7,0,1,1,71,1,0,5,13,0
0,0,3,43,14,7,0,1,1,71,1,1,5,13,0
0,1,3,43,14,7,0,1,1,71,1,0,5,13,0
0,0,3,43,14,7,0,1,1,71,1,1,1,43,0
0,1,3,43,14,7,0,1,1,71,1,0,1,43,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,50,0
0,1,3,43,14,7,0,1,1,71,1,0,1,50,0
0,0,3,43,14,7,0,1,1,71,1,1,1,46,0
0,1,3,43,14,7,0,1,1,71,1,0,1,46,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,20,1
0,1,3,43,14,7,0,1,1,71,1,0,3,20,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,13,20,1
0,1,3,43,14,7,0,1,1,71,1,0,13,20,1
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,4,47,14,7,0,1,1,71,1,1,0,0,0
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,44,1
0,1,3,43,14,7,0,1,1,71,1,0,13,44,1
0,0,3,43,14,7,0,1,1,71,1,1,13,31,1
0,1,3,43,14,7,0,1,1,71,1,0,13,31,1
0,0,3,43,14,7,0,1,1,71,1,1,13,31,1
0,1,3,43,14,7,0,1,1,71,1,0,13,31,1
0,0,2,34,14,7,0,1,1,71,1,1,0,0,0
0,0,1,52,14,7,0,1,1,71,1,1,0,0,0
0,0,3,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,48,1
0,1,3,43,14,7,0,1,1,71,1,0,5,48,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,18,0
0,1,3,43,14,7,0,1,1,71,1,0,5,18,0
0,0,3,43,14,7,0,1,1,71,1,1,5,43,0
0,1,3,43,14,7,0,1,1,71,1,0,5,43,0
0,0,3,43,14,7,0,1,1,71,1,1,5,9,0
0,1,3,43,14,7,0,1,1,71,1,0,5,9,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,43,0
0,1,3,43,14,7,0,1,1,71,1,0,1,43,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,36,1
0,1,3,43,14,7,0,1,1,71,1,0,3,36,1
0,0,3,43,14,7,0,1,1,71,1,1,3,55,1
0,1,3,43,14,7,0,1,1,71,1,0,3,55,1
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,3,43,14,7,0,1,1,71,1,1,13,39,1
0,1,3,43,14,7,0,1,1,71,1,0,13,39,1
0,0,3,43,14,7,0,1,1,71,1,1,13,39,1
0,1,3,43,14,7,0,1,1,71,1,0,13,39,1
0,0,3,43,14,7,0,1,1,71,1,1,13,39,1
0,1,3,43,14,7,0,1,1,71,1,0,13,39,1
0,0,2,2,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,15,0
0,1,3,43,14,7,0,1,1,71,1,0,1,15,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,4,2,14,7,0,1,1,71,1,1,0,0,0
0,0,1,1,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,5,43,14,7,0,1,1,71,1,1,0,0,0
0,0,4,42,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,13,21,1
0,0,3,43,14,7,0,1,1,71,1,1,13,58,1
0,1,3,43,14,7,0,1,1,71,1,0,13,58,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,21,1
0,1,3,43,14,7,0,1,1,71,1,0,13,21,1
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,3,52,14,7,0,1,1,71,1,1,0,0,0
0,0,5,5,14,7,0,1,1,71,1,1,0,0,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,2,43,14,7,0,1,1,71,1,1,0,0,0
0,0,0,52,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,18,1
0,1,3,43,14,7,0,1,1,71,1,0,5,18,1
0,0,3,43,14,7,0,1,1,71,1,1,5,44,1
0,1,3,43,14,7,0,1,1,71,1,0,5,44,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,44,0
0,1,3,43,14,7,0,1,1,71,1,0,5,44,0
0,0,3,43,14,7,0,1,1,71,1,1,5,9,0
0,1,3,43,14,7,0,1,1,71,1,0,5,9,0
0,0,3,43,14,7,0,1,1,71,1,1,5,7,0
0,1,3,43,14,7,0,1,1,71,1,0,5,7,0
0,0,3,43,14,7,0,1,1,71,1,1,1,2,0
0,1,3,43,14,7,0,1,1,71,1,0,1,2,0
0,0,3,43,14,7,0,1,1,71,1,1,1,12,0
0,1,3,43,14,7,0,1,1,71,1,0,1,12,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,40,0
0,1,3,43,14,7,0,1,1,71,1,0,1,40,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,4,45,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,28,0
0,1,3,43,14,7,0,1,1,71,1,0,3,28,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,2,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,3,43,14,7,0,1,1,71,1,1,13,32,1
0,1,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,3,43,14,7,0,1,1,71,1,1,13,32,1
0,1,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,0,3,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,2,32,14,7,0,1,1,71,1,1,0,0,0
0,0,4,34,14,7,0,1,1,71,1,1,0,0,0
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,49,1
0,1,3,43,14,7,0,1,1,71,1,0,13,49,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,2,20,14,7,0,1,1,71,1,1,0,0,0
0,0,3,4,14,7,0,1,1,71,1,1,0,0,0
0,0,3,6,14,7,0,1,1,71,1,1,0,0,0
0,0,4,26,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,22,1
0,1,3,43,14,7,0,1,1,71,1,0,5,22,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,6,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,2,22,14,7,0,1,1,71,1,1,0,0,0
0,0,3,33,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,31,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,62,0
0,1,3,43,14,7,0,1,1,71,1,0,1,62,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,2,6,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,52,1
0,1,3,43,14,7,0,1,1,71,1,0,3,52,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,1,9,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,55,1
0,1,3,43,14,7,0,1,1,71,1,0,13,55,1
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,4,45,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,2,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,3,14,7,0,1,1,71,1,1,0,0,0
0,0,2,5,14,7,0,1,1,71,1,1,0,0,0
0,0,5,7,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,40,1
0,1,3,43,14,7,0,1,1,71,1,0,13,40,1
0,0,3,43,14,7,0,1,1,71,1,1,14,107,1
0,1,3,43,14,7,0,1,1,71,1,0,14,107,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,1,2,14,7,0,1,1,71,1,1,0,0,0
0,0,0,52,14,7,0,1,1,71,1,1,0,0,0
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,4,25,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,6,105,1
0,1,3,43,14,7,0,1,1,71,1,0,6,105,1
0,0,3,43,14,7,0,1,1,71,1,1,5,64,1
0,1,3,43,14,7,0,1,1,71,1,0,5,64,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,48,0
0,1,3,43,14,7,0,1,1,71,1,0,5,48,0
0,0,3,43,14,7,0,1,1,71,1,1,5,11,0
0,1,3,43,14,7,0,1,1,71,1,0,5,11,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,1,33,0
0,1,3,43,14,7,0,1,1,71,1,0,1,33,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,4,52,14,7,0,1,1,71,1,1,0,0,0
0,0,3,21,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,67,0
0,1,3,43,14,7,0,1,1,71,1,0,1,67,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,2,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,1,62,0
0,1,3,43,14,7,0,1,1,71,1,0,1,62,0
0,0,3,43,14,7,0,1,1,71,1,1,1,64,0
0,1,3,43,14,7,0,1,1,71,1,0,1,64,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,50,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,43,1
0,1,3,43,14,7,0,1,1,71,1,0,13,43,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,3,43,14,7,0,1,1,71,1,1,13,26,1
0,1,3,43,14,7,0,1,1,71,1,0,13,26,1
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,2,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,19,0
0,1,3,43,14,7,0,1,1,71,1,0,5,19,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,1,28,0
0,1,3,43,14,7,0,1,1,71,1,0,1,28,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,44,0
0,1,3,43,14,7,0,1,1,71,1,0,1,44,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,76,1
0,1,3,43,14,7,0,1,1,71,1,0,13,76,1
0,0,3,43,14,7,0,1,1,71,1,1,14,55,1
0,1,3,43,14,7,0,1,1,71,1,0,14,55,1
0,0,3,43,14,7,0,1,1,71,1,1,13,29,1
0,1,3,43,14,7,0,1,1,71,1,0,13,29,1
0,0,3,43,14,7,0,1,1,71,1,1,13,29,1
0,1,3,43,14,7,0,1,1,71,1,0,13,29,1
0,0,3,43,14,7,0,1,1,71,1,1,1,57,0
0,1,3,43,14,7,0,1,1,71,1,0,1,57,0
0,0,3,43,14,7,0,1,1,71,1,1,1,26,0
0,1,3,43,14,7,0,1,1,71,1,0,1,26,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,0,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,1,34,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,40,1
0,1,3,43,14,7,0,1,1,71,1,0,13,40,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,2,8,14,7,0,1,1,71,1,1,0,0,0
0,0,4,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,5,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,6,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,52,0
0,1,3,43,14,7,0,1,1,71,1,0,5,52,0
0,0,3,43,14,7,0,1,1,71,1,1,5,32,0
0,1,3,43,14,7,0,1,1,71,1,0,5,32,0
0,0,3,43,14,7,0,1,1,71,1,1,5,16,0
0,1,3,43,14,7,0,1,1,71,1,0,5,16,0
0,0,3,4,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,2,107,0
0,1,3,43,14,7,0,1,1,71,1,0,2,107,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,25,0
0,1,3,43,14,7,0,1,1,71,1,0,1,25,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,2,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,3,43,14,7,0,1,1,71,1,1,3,46,1
0,1,3,43,14,7,0,1,1,71,1,0,3,46,1
0,0,3,43,14,7,0,1,1,71,1,1,3,32,1
0,1,3,43,14,7,0,1,1,71,1,0,3,32,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,4,22,14,7,0,1,1,71,1,1,0,0,0
0,0,3,52,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,1,15,0
0,1,3,43,14,7,0,1,1,71,1,0,1,15,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,2,20,14,7,0,1,1,71,1,1,0,0,0
0,0,4,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,39,1
0,1,3,43,14,7,0,1,1,71,1,0,13,39,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,33,14,7,0,1,1,71,1,1,0,0,0
0,0,2,2,14,7,0,1,1,71,1,1,0,0,0
0,0,3,29,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,36,1
0,1,3,43,14,7,0,1,1,71,1,0,5,36,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,5,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,29,0
0,1,3,43,14,7,0,1,1,71,1,0,5,29,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,13,0
0,1,3,43,14,7,0,1,1,71,1,0,5,13,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,50,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,37,0
0,1,3,43,14,7,0,1,1,71,1,0,1,37,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,4,29,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,4,69,1
0,1,3,43,14,7,0,1,1,71,1,0,4,69,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,1,5,14,7,0,1,1,71,1,1,0,0,0
0,0,4,31,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,29,1
0,1,3,43,14,7,0,1,1,71,1,0,13,29,1
0,0,3,43,14,7,0,1,1,71,1,1,13,29,1
0,1,3,43,14,7,0,1,1,71,1,0,13,29,1
0,0,3,43,14,7,0,1,1,71,1,1,1,36,0
0,1,3,43,14,7,0,1,1,71,1,0,1,36,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,4,33,14,7,0,1,1,71,1,1,0,0,0
0,0,2,22,14,7,0,1,1,71,1,1,0,0,0
0,0,2,19,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,14,55,1
0,1,3,43,14,7,0,1,1,71,1,0,14,55,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,8,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,0,0,0
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
